id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
16275,117,2021-05-28T07:11:00.000Z,18.8,30.1,3.6,2.35,2.3,1.24,3.9,3.47,0.08,5.26,7.32,71.37,26.7,0.53,32.6,1.23,34.02
16276,117,2021-06-13T08:20:00.000Z,21.1,29,6.61,4.09,2.13,2.49,0.46,1.59,0.11,6.79,9.56,86.33,17.3,0.56,24.3,1.32,26.86
16277,117,2021-06-26T00:00:00.000Z,23.8,28.3,6.17,3.65,2.66,1.22,3.69,2.56,0.11,15.02,8.01,69.8,23.4,0.48,34.7,1.02,31.41
16278,117,2021-07-10T08:00:00.000Z,23.4,28.4,4.62,6.51,3,1.63,1.44,2.98,0.14,18.74,21,130.01,23.8,0.43,49.8,1.51,44.8
16279,117,2021-07-25T07:24:00.000Z,25.9,29.5,5.6,8.28,3.77,2.04,0.16,0.21,0.05,8.39,13.53,111.01,24,0.4,41.9,1.36,37.53
16280,117,2021-08-14T07:45:00.000Z,27,28.9,4.74,12.05,3.49,1.99,0.07,0.8,0.05,19.17,18.81,121.98,31.2,0.53,43.9,1.71,50.01
16281,117,2021-08-27T07:10:00.000Z,26.9,28.8,6.06,14.27,5.98,2.43,0.33,0.22,0.12,13.84,17.61,141.94,21.5,0.42,38.3,1.38,39.11
16282,117,2021-09-12T07:45:00.000Z,21.6,28.6,5.62,9.46,4.15,1.8,0.72,1.07,0.37,7.07,13.53,107.79,20.2,0.75,33.7,1.42,33.73
16283,117,2021-11-05T07:42:00.000Z,11.1,26,9.05,1.8,1.52,0.79,17.05,4.01,0.6,18.15,5.85,55.82,29,0.83,32.7,1.11,34.85
16284,117,2021-12-11T07:20:00.000Z,9.2,30.6,8.06,5.59,3.31,1.81,0.76,1.02,0.14,4.42,7.25,66.83,9.39,0.52,17.1,0.97,16.64
16285,117,2022-01-07T08:05:00.000Z,5.2,13.9,10.31,2.99,1.74,0.55,3.298,0.6265,0.182,3.922,4.55,45.44047142,13.7,0.395,15.5,0.553,18.25
16286,117,2022-02-06T08:15:00.000Z,1.5,26.7,10.8,0.91,0.96,0.9,14.931,0.8634,0.058,14.055,4.53,47.5189141,23.7,0.589,23.8,0.525,28.23
16287,117,2022-03-06T09:50:00.000Z,5,28.6,11.23,1.83,1.13,1.14,5.136,0.7756,0.073,4.203,4.41,142.2537688,17.6,0.7,21,0.959,22.01
16288,117,2022-04-22T07:20:00.000Z,12.4,28.5,6.6,0.69,0.72,0.78,1.744,1.2203,0.134,3.217,3.04,95.66422751,13.1,0.432,16,0.479,16.14
16289,117,2022-06-04T07:45:00.000Z,18.8,30.4,5.68,3.24,1.55,1.22,0.509,1.2747,0.175,9.813,7.8,68.69677786,14.3,0.585,24.8,1.5,22.1
16290,117,2022-06-17T07:23:00.000Z,21.8,29.8,5.26,3.86,1.8,1.41,0.486,2.9211,0.283,9.479,5.19,89.64966461,16.6,0.721,24.8,1.29,21.79
16291,117,2022-07-02T07:36:00.000Z,25.3,29.1,4.71,11.09,4,1.69,0.77,1.1285,0.677,14.608,12.9,98.45876952,16.9,1.02,40.1,2.17,29.8
16292,117,2022-07-15T07:16:00.000Z,25.3,29.2,3.59,3.98,1.67,3.11,0.373,3.219,0.627,15.664,11.13,86.48847721,25.6,1.41,39,2.54,36.73
16293,117,2022-08-14T07:20:00.000Z,23.3,28.8,4.6,14.5,4.45,2.59,0.136,0.703,0.19,25.466,18.02,148.7747032,26.9,1.16,46.5,2.49,44.92
16294,117,2022-08-28T07:50:00.000Z,25.5,28.6,5.01,15.53,3.09,2.34,0.064,0.4453,0.063,4.816,21.05,150.5295095,18.4,0.665,43.1,2.74,39.45
16295,117,2022-09-02T07:14:00.000Z,24,29.8,4.64,11.45,2.08,3.01,0.117,0.3781,0.092,5.5,19.39,157.3926753,19,0.628,43.6,2.37,38.39
16296,117,2022-09-18T08:00:00.000Z,20.8,30.4,6.9,8.62,3.3,0.99,0.105,0.281,0.149,8.496,10.44,82.07146558,18.7,0.619,30.6,1.76,29.14
16297,117,2022-10-15T07:30:00.000Z,17.4,22.3,7.09,3.54,1.91,0.95,5.771,3.9278,0.305,15.017,7.18,62.22206552,27.6,0.748,41.8,1.51,34.78
16298,117,2022-12-11T07:45:00.000Z,5.5,29.6,10.31,1.18,0.7,0.51,5.39,1.4968,0.193,6.489,5.33,43.45557126,14.1,0.379,17.8,0.682,19.43
16299,117,2023-01-07T08:35:00.000Z,5.4,29.7,10.6,13.75,2.84,0.83,0.08,0.6,0.08,2.12,8.96,73.35,8.75,0.23,17.1,1.31,17.71
16300,117,2023-02-12T07:30:00.000Z,4.5,28,11.11,1.32,0.69,0.89,13.46,2.42,0.11,11,6.58,55.43,22.3,0.18,26.3,0.49,28.88
16301,117,2023-03-10T08:58:00.000Z,5.9,3.2,10.81,0.85,0.56,0.42,2.53,0.73,0.05,2.76,3.82,39.94,9.36,0.23,11.6,0.34,13.18
16302,117,2023-04-07T07:19:00.000Z,11.5,28.3,9,0.75,0.58,1.04,7.8,2.05,0.01,6.5,4.98,54.72,17.4,0.28,24.2,0.82,22.38
16303,117,2023-05-07T08:30:00.000Z,16.1,29.4,9.25,5.94,0.79,1.25,3.6,1.32,0.08,5.81,9.72,79.67,15.1,0.34,27.9,1.29,24.82
16304,117,2023-06-04T07:35:00.000Z,16.5,29,5.7,3.15,1.95,1.75,2.22,2.69,0.1,9.57,6.15,60.93,13.5,0.53,20.4,1.11,19.65
16305,117,2023-06-17T08:20:00.000Z,22.9,27.2,6.03,13.77,2.65,1.65,0.2,0.49,0.06,7.61,13.24,109.75,12,0.64,23.7,1.75,25.24
16306,117,2023-06-30T00:00:00.000Z,24.6,24.5,6.41,15.74,6.13,2.12,0.9,1.29,0.27,23.53,8.96,73.54,21.7,1.1,42.3,3.09,30.66
16307,117,2023-07-15T08:45:00.000Z,23.4,10.5,7.04,15.92,3.49,2.42,0.17,0.33,0.05,4.37,14.64,123.64,15.7,0.79,33.7,2.5,30.34
16308,117,2023-07-29T07:12:00.000Z,27.9,27.3,4.85,29.63,2.59,4.5,0.26,0.7,0.11,6.3,36.8,280.46,20.7,1.06,58.2,4.28,57.5
16309,117,2023-08-26T07:25:00.000Z,22,26.6,5.67,9.94,4.13,3.18,0.01,2.52,0.12,13.27,15.86,116.33,20.3,0.44,42.2,1.84,36.16
16310,117,2023-09-10T08:50:00.000Z,26.8,27.7,5.74,14.6,7.27,2.89,0.01,0.46,0.07,15.55,21.01,176.32,17.9,0.78,41,2.46,38.91
16311,117,2023-09-22T07:20:00.000Z,20.9,27.1,6.24,13.77,5.6,1.72,2.47,0.97,0.01,12.17,11.76,95.87,15.6,0.6,30.2,1.56,27.36
16312,117,2023-10-15T00:00:00.000Z,15.9,29.8,7.04,2.63,1.84,1.07,1.72,2.12,0.32,6.2,5.57,47.95,13.7,0.78,19.5,1.2,19.27
16313,117,2023-11-17T07:15:00.000Z,8,26,9.49,19.75,4.63,1.29,6.73,0.22,0.21,19.56,91.68,11.59,17.9,0.35,33.6,1.25,109.58
16314,117,2023-12-16T08:10:00.000Z,5.6,29.5,9.73,10.9,2.35,1.31,1.8,0.39,0.25,4.94,65.05,7.35,18.2,0.79,26.6,1.79,83.25
16315,118,2014-05-19T07:55:00.000Z,16.3,31.6,6.2,3.12,1.48,1.47,2.81,2.17,0.29,6.79,,,,,21.98,0.99,
16316,118,2014-06-02T07:30:00.000Z,17.6,31.4,6.86,5.8,2.16,1.1,3.59,1.51,0.28,11.22,,,,,18.37,1.07,
16317,118,2014-06-17T07:37:00.000Z,20.6,30.6,6.59,15.69,2.74,2.6,0.01,0.97,0.35,16.21,,,,,28.49,1.74,
16318,118,2014-07-02T08:20:00.000Z,23.5,30.1,5.62,10.93,3.74,1.59,0.84,2.33,0.29,19.4,,,,,25.93,1.47,
16319,118,2014-07-15T08:27:00.000Z,24,29.8,5.5,10.6,3.99,2.21,2.79,5.16,0.32,13.86,,,,,30.94,1.5,
16320,118,2014-07-31T08:57:00.000Z,23.6,29.9,6.1,10.42,3.74,1.83,0.21,0.84,0.1,3.96,,,,,30.05,1.11,
16321,118,2014-08-14T08:16:00.000Z,23.2,30.3,4.69,11.94,7.81,1.68,3.22,7,0.65,19.59,,,,,18.64,1.61,
16322,118,2014-08-29T00:00:00.000Z,,,,6.33,3.9,2.13,1.31,4.01,0.77,21.22,,,,,18,1.34,
16323,118,2014-09-13T08:57:00.000Z,21.6,31.1,5.02,14.23,6.38,0.6,4.14,6.35,0.9,17.23,,,,,41.48,2.32,
16324,118,2014-09-29T07:46:00.000Z,20.1,31,6.03,13.73,5.86,1.34,4.84,3.85,0.38,16.1,,,,,32.68,1.62,
16325,118,2014-10-14T07:03:00.000Z,16.8,30.8,6.14,1.01,0.7,0.67,6.54,6.57,0.72,17.3,,,,,26.63,1.19,
16326,118,2015-05-26T08:45:00.000Z,17.2,28.4,7.55,4.25,1.74,2.27,7.82,1.62,0.2,17.55,,,,,27.97,1.04,
16327,118,2015-06-10T10:20:00.000Z,19.3,29.9,8.84,1.29,0.44,1.03,3.77,5.69,0.35,20.45,,,,,31.49,1.15,
16328,118,2015-06-23T11:25:00.000Z,22,30.5,4.77,5.54,2.21,0.65,3.42,7.06,0.45,18.22,,,,,32.04,1.66,
16329,118,2015-07-13T13:45:00.000Z,24.8,30,8.11,18.75,6.19,3.13,0.38,0.31,0.21,21.5,,,,,31.01,1.72,
16330,118,2015-07-22T10:40:00.000Z,25.4,30.4,7.64,12.79,5.85,1.38,0.01,0.21,0.1,15.81,,,,,27.53,1.6,
16331,118,2015-08-05T10:00:00.000Z,26.1,29.7,5.59,10.54,3.69,1.67,1.08,1.92,0.25,10.86,,,,,30.12,1.84,
16332,118,2015-08-21T09:55:00.000Z,26.3,30.5,5.35,14.45,7.34,1.8,2.43,3.74,0.4,15.6,,,,,36.02,1.69,
16333,118,2015-09-08T11:45:00.000Z,24.9,30.5,5.83,12.8,3.54,2.84,4.27,3,0.29,13.61,,,,,36.38,2.09,
16334,118,2015-09-23T10:10:00.000Z,21.3,31.1,5.01,6.91,4.03,1.55,2.21,4.13,0.66,14.31,,,,,27.76,1.71,
16335,118,2015-10-05T09:35:00.000Z,15.4,29.9,6.75,0.95,1.16,1.69,4.3,6.79,0.78,12.06,,,,,25.05,1.34,
16336,118,2016-05-26T07:30:00.000Z,17,29.8,5.43,3.8,1.56,1.62,3.33,3.29,0.19,16.91,,,,,24.61,0.98,
16337,118,2016-06-08T05:28:00.000Z,19.9,29.4,9.27,18.04,2.21,2.35,0.01,0.4,0.24,16.48,,,,,26.63,1.13,
16338,118,2016-06-23T05:18:00.000Z,21.2,29.9,6.63,20.09,7.13,5.47,0.01,0.18,0.12,22.25,,,,,52.41,3.08,
16339,118,2016-07-07T05:13:00.000Z,23.7,29.9,6.1,9.4,3.98,2.45,0.49,1.12,0.19,6.96,,,,,21.92,1.4,
16340,118,2016-07-25T06:51:00.000Z,25.1,30.2,4.07,9.74,3.92,0.84,1.16,5.81,0.62,13.95,,,,,20.3,1.32,
16341,118,2016-08-08T06:45:00.000Z,24.6,30.6,3.65,5.58,3.22,1.37,2.4,7.95,1,21.37,,,,,31.71,1.82,
16342,118,2016-08-22T06:00:00.000Z,25.6,30.9,4.28,13.12,7.17,1.6,1.31,2.58,0.68,16.01,,,,,16.7,1.23,
16343,118,2016-09-07T06:59:00.000Z,21.3,30.4,4.3,5.67,2.06,1.62,5.48,9.42,0.92,19.02,,,,,33.88,1.79,
16344,118,2016-09-23T08:22:00.000Z,22.7,30.7,3.48,7.64,3.91,1.35,3.42,6.73,1.02,16.05,,,,,29.54,1.68,
16345,118,2016-10-11T10:50:00.000Z,16.7,30,6.66,1.23,1.49,1.64,4.45,5.96,0.88,12.97,,,,,16.04,1.24,
16346,118,2017-02-22T11:15:00.000Z,4.6,22.7,13.17,0.68,0.45,3.8,6.08,1.56,0.19,13.27,7.35,50.48,14.57,0.38,,,21.92
16347,118,2017-05-17T07:51:00.000Z,14.2,25.3,6.6,1.81,1.54,1.34,2.73,1.47,0.07,18.42,0.01,47.54,20.27,0.33,,,20.27
16348,118,2017-06-16T07:58:00.000Z,19.9,28.2,7.24,31.93,5.03,2.09,0.56,0.43,0.09,16.26,33.93,161.86,20.4,0.71,,,54.33
16349,118,2017-06-27T05:32:00.000Z,21.7,27.8,7.17,45.92,10.42,3.2,0.01,0.3,0.18,26.09,71.51,643.51,15.95,0.45,,,87.46
16350,118,2017-07-12T05:21:00.000Z,23.1,26.2,4.57,7.83,2.07,1.72,3.4,6.05,0.21,20.91,6.32,95.82,26.26,0.5,,,32.58
16351,118,2017-07-26T05:30:00.000Z,21.5,29.2,3.99,4.09,1.63,1.6,2.58,8.31,0.67,19.53,0.01,55.9,28.18,1.14,,,28.18
16352,118,2017-08-14T07:39:00.000Z,23,28.5,3.89,6.71,2.19,2.03,4.24,7.12,0.31,19.1,10.6,57.37,25.94,0.78,,,36.54
16353,118,2017-08-28T07:55:00.000Z,22.7,29.1,5.21,11.02,5.28,0.62,2.78,2.7,0.4,14.52,33.09,77.42,21.13,0.6,,,54.23
16354,118,2017-09-14T09:30:00.000Z,21.1,29,6.84,41.53,10.03,2.27,3.17,1.27,0.25,15.8,75.51,271.21,24.67,0.75,,,100.18
16355,118,2017-09-28T08:54:00.000Z,20.9,28.6,5.38,2.24,1.99,1.22,1.94,7.5,0.66,17.64,12.72,39.07,27.59,0.91,,,40.31
16356,118,2017-10-11T07:34:00.000Z,19.1,28.1,5.55,1.46,1.04,0.76,9.53,8.88,0.81,16.5,6.09,29.94,32,0.85,,,38.09
16357,118,2018-02-22T06:57:00.000Z,4.5,22.9,15.01,6.02,1.69,1.43,3.87,0.26,0.08,7.3,7.59,67.47,11.723,0.1,20.9,1.05,19.31
16358,118,2018-05-18T05:34:00.000Z,14.8,28.4,6.12,3.34,1.71,1.69,6.19,6.07,0.61,17.56,5.4,43.89,26.146,0.81,28.3,1.75,31.55
16359,118,2018-06-06T08:58:00.000Z,17.2,30,4.81,8.04,2.54,2.65,3.31,8.57,0.43,19.57,12.59,87.09,30.353,1.13,49.4,1.76,42.94
16360,118,2018-06-18T06:56:00.000Z,19.5,29.4,4.75,3.46,1.54,2.84,5.81,12.48,0.36,25.7,6.78,53.59,29.513,0.49,38.9,1.98,36.29
16361,118,2018-07-02T06:07:00.000Z,22.7,29,5.15,2.77,1.65,1.49,5.66,10.69,0.74,29.5,6.95,50.56,32.105,1.03,31.6,1.91,39.05
16362,118,2018-07-16T05:25:00.000Z,23.9,29.8,5.78,14.21,3.45,2.9,0.22,0.64,0.39,3.64,13.84,95.85,17.126,0.56,32,2.06,30.96
16363,118,2018-08-01T05:57:00.000Z,25.2,29.6,5.95,15.65,3.65,2.29,0.32,0.41,0.73,2.72,15.82,97.46,19.033,0.46,21,1.42,34.85
16364,118,2018-08-20T10:25:00.000Z,24.6,30.3,4.69,12.1,4.6,1.97,2.55,6.16,0.88,13.23,10.71,79.78,25.989,1.31,30.3,2.11,36.69
16365,118,2018-09-06T11:30:00.000Z,25,30.2,5.41,26.32,7.06,2.48,4.01,3.27,0.71,24,31.28,184.05,26.824,0.85,39.5,2.27,58.1
16366,118,2018-09-17T08:54:00.000Z,22.5,29.9,4.34,13.9,6.64,2.11,6.06,4.55,0.79,24.7,9.73,67.66,26.305,0.98,41.462,1.802,36.04
16367,118,2018-10-15T07:26:00.000Z,16.8,29.2,5.49,18.73,1.13,0.78,5.14,0.64,0.62,17.49,9.42,64.99,22.849,1,16.9,1.14,32.27
16368,118,2019-02-14T09:27:00.000Z,1.7,28.2,13.39,3.88,0.77,1,3.68,0.44,0.11,5.39,10,59.86,18.8,0.35,11.7,0.602,28.8
16369,118,2019-05-22T05:55:00.000Z,15.1,29.2,6.55,2.22,2.09,1.39,4.82,2.21,0.7,12.28,4.12,36,21.9,1.19,16.8,0.799,26.02
16370,118,2019-06-11T10:13:00.000Z,19.5,28.3,6.01,3.85,1.25,0.92,3.38,4.16,0.42,17.2,7.78,59.04,24.8,0.72,26.4,1.19,32.58
16371,118,2019-06-26T10:00:00.000Z,21.3,28.3,8.03,32.86,11.67,1.85,1.6,0.27,0.03,19.93,26.52,165.77,18.9,0.27,34.4,1.43,45.42
16372,118,2019-07-10T09:51:00.000Z,24.1,28.9,6.57,13.22,3.69,2.08,0.1,0.38,0.17,23.72,20.59,142.5,16.5,0.29,28.5,1.4,37.09
16373,118,2019-07-22T07:02:00.000Z,25.4,28.7,4.91,18.78,3.58,2.08,1.15,0.39,0.24,24.39,18.3,104.22,20.5,0.57,31,2.06,38.8
16374,118,2019-08-06T07:30:00.000Z,25.6,29.3,4,18.5,4.42,1.4,1.68,4.42,0.57,15.08,19.18,114.34,23.8,1.13,22.1,1.61,42.98
16375,118,2019-08-20T06:14:00.000Z,24.4,28.4,4.2,11.47,4.04,3.16,4.19,6.17,0.46,28.7,13.67,92.84,26.2,0.98,19.3,1.32,39.87
16376,118,2019-09-04T06:33:00.000Z,22.5,29.3,4.22,9.55,2.18,0.9,5.47,7.02,0.7,19.62,8.99,63.62,32.9,1.25,30.5,1.83,41.89
16377,118,2019-09-23T09:47:00.000Z,20.7,29.4,6.87,27.85,2.63,1.79,0.3,0.7,0.25,21.41,22.66,137.21,22.9,1.02,22.6,1.32,45.56
16378,118,2019-10-22T09:28:00.000Z,14.4,30.2,6.58,4.16,0.96,0.53,5.44,1.06,0.74,11.47,7.2,58.02,19.9,1.08,16.2,1.26,27.1
16379,118,2020-02-03T09:22:00.000Z,4.5,29.7,12.23,6.07,1.06,0.47,1.34,0.22,0.14,7.16,7.4,55.68,10.5,0.4,13,0.661,17.9
16380,118,2020-05-11T06:20:00.000Z,10.4,24.7,8.83,1.15,1.41,2.93,8.3,3.17,0.12,29.8,5.57,61.84,27.9,0.42,26.4,1.18,33.47
16381,118,2020-06-10T06:35:00.000Z,18.9,29.8,5.28,44.34,7.07,3.2,2.75,2.63,0.22,30.18,65.85,340.18,38.3,2.87,65.8,6.9,104.15
16382,118,2020-06-23T05:05:00.000Z,22.3,30.4,7.44,20.07,9.8,3.02,0.01,0.01,0.15,20.87,22.74,159.86,22,0.58,27.8,1.52,44.74
16383,118,2020-07-08T05:10:00.000Z,23.2,31.3,5.76,12.85,3.53,1.65,1.48,1.72,0.43,21.52,16.18,112.93,19.3,1.29,29.1,2.05,35.48
16384,118,2020-07-24T06:00:00.000Z,24.9,31.2,4.65,49.37,11.41,3,0.22,0.75,1.46,24.85,52.98,330.64,53.8,3.51,76.3,5.16,106.78
16385,118,2020-08-13T10:30:00.000Z,26.7,31.2,4.27,6.13,2.59,2.32,5.61,10.29,1.48,18.68,7.76,58.46,32.4,1.82,34.7,2.11,40.16
16386,118,2020-08-27T09:40:00.000Z,23.9,32,5.37,18.24,6.99,1.8,1.1,1.69,0.66,13.73,20.94,123.05,19.6,1.01,36.3,2.13,40.54
16387,118,2020-09-11T09:28:00.000Z,23.5,31.7,4.22,7.22,2.96,2.03,4.03,9.38,1.15,11.41,7.5,65.72,30.8,1.78,33.2,2.22,38.3
16388,118,2020-09-23T07:55:00.000Z,16.6,32.8,6.17,4.13,1.71,2.92,3.22,2.98,0.6,8.09,4.73,48.59,17.7,0.77,17.7,0.987,22.43
16389,118,2020-10-08T07:26:00.000Z,17.6,31.7,6.48,17.52,3.03,1.67,2.78,0.45,0.51,18.78,12.61,100.11,16.9,0.74,17.1,1.24,29.51
16390,118,2021-02-05T08:30:00.000Z,1.5,29.3,12.2,3.02,1.24,1.18,7.45,0.55,0.07,11.55,6.01,42.2,19.1,0.291,21.6,0.556,25.11
16391,118,2021-05-19T08:54:00.000Z,17,29.7,8.28,3.62,1.7,0.49,3.09,0.88,0.14,11.46,8.76,65.94,19.6,0.553,20.7,0.766,28.36
16392,118,2021-06-01T07:45:00.000Z,14.8,29.1,6.21,0.96,0.91,0.95,4.67,5.17,0.61,13.24,4.81,42.4,23.1,0.968,24.7,1.27,27.91
16393,118,2021-06-17T08:10:00.000Z,20.1,29.8,8.32,27.6,9.14,3.34,0.01,0.36,0.01,19.58,50.04,361.24,16.3,0.388,59.4,2.58,66.34
16394,118,2021-07-02T09:20:00.000Z,23.6,29.3,5.73,5.78,2.18,2.19,4.37,5.7,0.62,18.09,10.52,70.43,24,1.11,22.9,1.39,34.52
16395,118,2021-07-15T06:53:00.000Z,22.8,29.7,4.83,5.33,2.77,1.66,5.37,10.69,1.11,14.66,8.36,60.65,26.9,1.97,25,1.9,35.26
16396,118,2021-08-02T10:05:00.000Z,23.8,30.4,6.54,13.81,4.14,1.84,0.38,0.43,0.73,17.9,18.02,127.58,20.7,1.08,30.8,1.33,38.72
16397,118,2021-08-16T09:13:00.000Z,25.4,30.2,4.92,8.07,4.81,2.68,2.08,6.96,1.01,19.65,16.69,110.11,26.6,1.95,30.3,2.49,43.29
16398,118,2021-09-14T08:55:00.000Z,21.9,28.7,5.46,5.19,2.97,2,5.98,8.87,0.94,16.96,7.21,56,29.7,2.02,28.4,2.14,36.91
16399,118,2021-09-26T06:50:00.000Z,22.5,29.2,5.03,1.69,2.05,0.94,4.14,7.11,0.97,11.16,7.75,59.04,27.8,1.35,27.7,1.32,35.55
16400,118,2021-10-13T08:35:00.000Z,18.6,29.7,6.23,7.56,2.24,0.98,3.58,4,0.63,10.04,9.23,98.8,24.7,1.35,26.4,1.77,33.93
16401,118,2022-02-22T06:35:00.000Z,3.7,29.24,11.31,20.64,3.46,1.14,2.52,0.34,0.19,16.26,23.65,142.14,17,1.4,25.9,1.88,40.65
16402,118,2022-05-23T09:50:00.000Z,17.5,30.27,5.74,1,0.69,1.01,5.38,3.38,0.76,12.71,3.81,49.53,23.7,1.2,23.2,1.2,27.51
16403,118,2022-06-08T09:40:00.000Z,19.7,29.99,7.34,11.57,5.04,2.59,0.74,1.48,0.13,8.62,22.17,173.93,17.6,0.86,26.6,1.78,39.77
16404,118,2022-06-20T08:10:00.000Z,19.3,30.85,5.64,6.66,2.98,2.11,3.2,6.64,0.57,19.43,13.52,130.21,21.6,1.03,27.6,1.69,35.12
16405,118,2022-07-08T09:50:00.000Z,23.1,30.53,6.8,8.91,2.97,1.4,3.14,4.97,0.62,17.91,18.84,112.71,24.6,1.15,33.7,1.72,43.44
16406,118,2022-07-18T06:36:00.000Z,25.4,30.76,4.96,25.92,7,2.37,0.52,2.63,0.6,21.41,34.65,203.92,19.7,1.33,43.6,2.54,54.35
16407,118,2022-08-01T05:46:00.000Z,26,30.88,5.16,44.75,8.72,2.47,0.68,1.38,0.36,21.85,37.95,225.82,23.6,1.69,45,3.1,61.55
16408,118,2022-08-16T06:32:00.000Z,24.1,31.16,4.59,17.53,5.42,1.76,2.73,7.73,0.55,11.16,13.69,92.59,31.4,1.38,38.8,2.42,45.09
16409,118,2022-09-01T06:21:00.000Z,25.2,30.88,4.82,14.39,5.88,1.56,2.64,5.36,0.71,18.67,17.29,111.32,22.4,1.3,32.1,2.08,39.69
16410,118,2022-09-16T07:14:00.000Z,21.7,30.99,4.97,5.23,2.86,1.84,3.82,7.77,1.05,18,11.25,83.64,23.8,1.65,22.2,1.65,35.05
16411,118,2022-10-18T09:15:00.000Z,17.1,30.28,6.24,2.2,1.53,0.48,6.71,3.28,0.71,13.43,4.93,47.59,16.1,0.94,18,1.46,21.03
16412,118,2023-02-13T07:22:00.000Z,4.6,30.9,10.87,2.71,0.93,0.71,3.13,0.62,0.31,4.12,9.07,61.77,12.6,0.57,21.6,1.28,21.67
16413,118,2023-05-10T06:53:00.000Z,14.2,30.33,8.32,1.69,0.92,1.04,3.47,0.89,0.2,12.84,5.38,43.22,13.5,0.37,17.7,0.74,18.88
16414,118,2023-06-08T06:27:00.000Z,17.2,31.07,7.25,15.9,2.84,1.34,1.06,1.39,0.19,16.33,17.22,119.66,14.7,0.75,23.4,1.63,31.92
16415,118,2023-06-22T06:12:00.000Z,20.1,30.41,6.31,13.13,6.31,2.37,0.34,0.28,0.14,16.44,27.2,177.04,12.1,0.83,32.4,2.47,39.3
16416,118,2023-07-06T05:18:00.000Z,24.2,30.09,5.65,16.33,5.39,2.57,0.33,0.57,0.34,17.65,28.57,196.91,22,1.17,33.6,2.51,50.57
16417,118,2023-07-21T05:41:00.000Z,24.9,29.64,5.29,2.5,1.93,3.24,1.68,1.38,0.64,26.86,9.47,74.96,17.8,1.24,18.6,2.1,27.27
16418,118,2023-08-08T08:03:00.000Z,24,30.47,5.64,18.95,4.4,1.82,1.01,2.66,0.92,12.56,27.76,160.17,20.7,1.73,35.4,2.61,48.46
16419,118,2023-08-22T06:57:00.000Z,23,30.01,6.53,9.74,6.82,2.25,0.54,1.01,0.31,17.03,17.46,120.5,30.5,1.57,31.9,2.14,47.96
16420,118,2023-09-05T07:01:00.000Z,22.6,30.52,5.66,4.23,2.39,0.97,3.08,6.31,0.67,15.47,7.46,65.38,26.6,1.24,27,1.52,34.06
16421,118,2023-09-20T06:34:00.000Z,19.7,28.65,5.16,1.35,1.2,0.94,7.61,11.04,1.06,20.09,4.86,49.55,34.3,1.5,31.6,1.66,39.16
16422,118,2023-10-20T06:51:00.000Z,16,29.84,6.92,1.36,0.72,0.58,7.25,3.17,0.56,13.75,5.89,36.59,21.7,0.86,24.2,1.12,27.59
16423,119,2014-05-19T07:45:00.000Z,16,25.5,6.3,3.98,2.5,0.64,5.67,1.44,0.11,9.95,,,,,34.73,1.2,
16424,119,2014-06-02T07:55:00.000Z,18.2,28.4,8.7,5.47,3.87,1.87,8.95,2.71,0.12,17.77,,,,,44.67,1.61,
16425,119,2014-06-17T08:35:00.000Z,21.9,26.8,7.55,5.08,1.76,1.69,1.4,1.67,0.08,19.58,,,,,38.18,1.43,
16426,119,2014-07-02T08:50:00.000Z,25.3,27.2,7.17,5.94,1.97,0.89,0.2,0.55,0.14,22.2,,,,,24.09,1.12,
16427,119,2014-07-15T08:45:00.000Z,25,26.6,6.16,9.83,2.31,1.59,0.15,0.76,0.02,20.32,,,,,32.09,1.48,
16428,119,2014-08-01T08:12:00.000Z,25.2,24.2,6.89,19.58,3.49,1.54,4.91,0.66,0.26,30.89,,,,,55.92,2.63,
16429,119,2014-08-14T08:25:00.000Z,22.5,24.1,4.3,20.67,7.46,1.99,1.99,1.22,0.57,42.75,,,,,26.43,2.29,
16430,119,2014-09-13T09:12:00.000Z,21,28.8,6.03,10.1,4.41,1.38,0.1,0.39,0.05,4.51,,,,,31.14,1.11,
16431,119,2014-09-29T08:50:00.000Z,20.5,29,7.56,8.84,5.79,1.72,0.01,0.01,0.05,7.2,,,,,32.4,1.37,
16432,119,2014-10-14T08:20:00.000Z,16.3,29.8,6.22,4.48,3.04,1.1,2.94,2.65,0.26,18.27,,,,,30.86,1.47,
16433,119,2015-05-26T09:40:00.000Z,19.7,27.9,8.1,7.02,2.92,2.29,0.01,0.01,0.01,0.01,,,,,35.57,1.58,
16434,119,2015-06-10T11:20:00.000Z,21.7,22,6.91,4.14,1.9,1.15,10.22,2.31,0.04,29.06,,,,,20.57,0.57,
16435,119,2015-06-23T11:50:00.000Z,25.4,27.1,8.84,8.46,1.37,0.76,0.25,0.54,0.01,6.44,,,,,24.06,1.07,
16436,119,2015-07-13T13:00:00.000Z,26.9,29,8.06,6.89,2.05,2.12,0.14,1.41,0.18,14.23,,,,,25.23,1.4,
